id,time,source,sub_source,writer,link,text,cb_level
 29512042295950971, 03/10/2016 01:06, forum, askpeople-זוגיות, דוביי (:, http://www.askpeople.co.il/question/138696, בוגדת בחבר הנוכחי עם האקס... האקס לא יודע על זה-לין- מעניין איך תגיבי שיבגדו בך? תגידי לו &quot;לא נורא מאמי זאת הייתה טעות ואנשים טועים&quot;. על מעשים מכוערים יש תוצאות מכוערות - שלא תצפה שלא יצאו עליה. אם היא רוצה עוד איכשהו לתקן את מה שעשתה  שתספר לנוכחי שלה ותיפרד ממנו. לא מגיע לו מישהו כמוה.,1
 29516703395197882, 30/09/2016 11:34, forum, motke-דוברי יידיש, פילפלון, http://www.motke.co.il/index.php?idr=440&v=67&pid=197882, בתחנת רכבת-חבר: היי  מה אתה עושה פה?אני: מחכה לאוטובוסחבר: חחח  אבל פה זה הרכבתאני: על שאלה מטומטמת מקבלים תשובה מטומטמת,1
 595100002906158324951065115436928651, 26/09/2016 02:14, facebook, FaceBook - Ron Amikam, Ron Amikam, http://www.facebook.com/permalink.php?story_fbid=1065115436928651&id=100002906158324, יש לי לא מעט חברים אוהדי הפועל. חלקם פעם שנא אותי  קילל אותי  ועם השנים התבגר והתפכח  גם אני.במשך שנים לא מעטות  בתקופה שסיקרתי את הקבוצה (2006-2012)  היה אשכול קבוע בפורום אוהדי הפועל תא  'השדים האדומים'  שכותרתו היתה: ובינתיים בפורום הזונה. זה אשכול שכיכב אחרי דרבים ובו הובאו נהי  בכי וקינות של אוהדי מכבי  שהעצימו את השמחה לאיד אצל אוהדי הפועל.היוצרות התהפכו. בפורום הפועל יש רבים שמתאפקים כדי שלא יצטטו אותם  ויש גם כאלה שלא  אבל כאן בעולם הפייס  אני קורא דברים שהם ברמת החורבן  הרישאפל  ועל גבול הסאדו-מאזו.תרגיעו.המשחק של אתמול עשה הרבה אבק. אני זוכר כמה תצוגות שלכם בדרבים שעשו את אותו אבק. בסוף הוא ישקע. גם הגשם שטף את הדרבי של 1970. בינתיים תתעסקו בעשייה. מהפכות דורשות אהבה  אמונה והרבה כסף. בלשבור רגליים לא מנצחים דרבי  את הדרבי מנצחים בארגון  במימון  בסדר  ברוח מועדון  בחיבוק ואהבה אינסופית. לא בלמכור את טל בן חיים למכבי ולהביא משם במקומו את בן רייכרט. שחקנים אינם אוהדים  הם שחקנים. ואם הם טובים  הם ינצחו דרבי גם אם הם גדלו בקרית שלום.החוכמה היא לקחת את האידיאולוגיה ולפרוט אותה לפרקטיקה. בכי  נהי  קינה  וחרון אף זה הדבר האחרון שיעזור לכם. עשייה  אמונה  ודרך.,1
 19519150495781931382058745856, 30/09/2016 09:59, twitter, twitter, ohador, http://twitter.com/ohadmdor/statuses/781931382058745856, למה ... למה יש אנשים מטומטמים  מפגרים וסתומים בעולם ?! למה ?????,1
 19519150495782444114390417408, 02/10/2016 07:56, twitter, twitter, חתשפסות, http://twitter.com/lifeinmono_/statuses/782444114390417408, @lifeinmono_ שאר החלומות היו מטומטמים ומוזרים בכדי שאפרט. הייתה הרבה טפיוקה. הסוג הגדול.,1
 29516646995169585541, 29/09/2016 07:33, forum, fxp-דיונים ואקטואליה, efi1111221, http://www.fxp.co.il/showthread.php?t=17662253&p=169585541#post169585541, יש פה אנשים שחיים על שנאה ופילוג-יש אנשים מטומטמים  זה לא אמור להפתיע אותך...,1
 19519150495782521969329709060, 02/10/2016 01:05, twitter, twitter, moti, http://twitter.com/bo_moti/statuses/782521969329709060, RT @imno6: וזה לא פיקוח נפש? מטומטמים  הרגו ילד https://t.co/EBgTXvMa6m,1
 19519150495782547776907386880, 02/10/2016 02:48, twitter, twitter, Eran Minhar, http://twitter.com/tsadock/statuses/782547776907386880, זו מדינה של מטומטמים: כל כך הרבה ניואנסים בציוץ אחד. https://t.co/KHTDM7vARL,1
 19519150495782926987371376651, 03/10/2016 03:55, twitter, twitter, MarKhatooli, http://twitter.com/HerrShapiro/statuses/782926987371376651, @Fraulein_Shan אז מה את עושה בעצם? כותבת לאנשים שהם מטומטמים ואז מפרסמת את זה בהטוויטער?,1
 19519150495782309659063582725, 01/10/2016 11:02, twitter, twitter, Mizbala מזבלה, http://twitter.com/Mizbala/statuses/782309659063582725, כמה מטומטמים יש במדינה? בטח הרבה. אבל הנה 28 אלף מדגמיים https://t.co/u5b6nwORjD,1
 19519150495782223358758903808, 01/10/2016 05:19, twitter, twitter, חתשפסות, http://twitter.com/lifeinmono_/statuses/782223358758903808, סוסים בשירות היסמ זה אחד הדברים הכי מטומטמים ועצובים שיש פה  והתמונה הזו לא מרגשת אותי בכלל.,1
 3954968975409529, 01/10/2016 01:55, TB, YNET - עמוד הבית, אהבל, http://www.ynet.co.il/articles/0%2c7340%2cL-4861934%2c00.html, מטוטמים הסוף ידוע-בסוף הרי ביבי יחזיר אז למה אנחנו נמצאים בקלדיה אנחנו מטומטמים<br/>,1
 19519150495782322125281583105, 01/10/2016 11:51, twitter, twitter, (((Yoel Manor))), http://twitter.com/YoelManor/statuses/782322125281583105, @BarakRavid @Haaretz האם אתה חושב שעוקביך הדתיים כל כך מטומטמים שהם לא יכולים לדפדף לאחור?,1
 19519150495782328052181245953, 02/10/2016 12:15, twitter, twitter, ohad shachar, http://twitter.com/ohadsh/statuses/782328052181245953, @odedkramer @AsifYtzhak @AmirBenDavid תגיד אתה חושב שכולם מטומטמים (כל אלו שלא פיברטו אותך) ??,1
 19519150495782253563112194048, 01/10/2016 07:19, twitter, twitter, (HEZI)יחזקאל הבגדדי, http://twitter.com/hezizur/statuses/782253563112194048, #המטההמרכזי דונלאד טראמפ תואם נתניהו  מפחיד ומתקדם  אבל האמריקאים לא מטומטמים כמו הישראלים  בסוף יצביעו קלינטון,1
 39549697594095115461, 02/10/2016 03:55, TB, YNET - עמוד הבית, אמיר, http://www.ynet.co.il/articles/0%2c7340%2cL-4861441%2c00.html, הוא יאמין וישמח-אין מה לעשות....מטומטמים מתרבים מהר יותר<br/>,1
 19519150495783200599336779776, 04/10/2016 10:02, twitter, twitter, מעוז בן אהרון, http://twitter.com/maozbenaharon/statuses/783200599336779776, @news10 עוד פעם כותרת של מטומטמים זו לא סתם עוברת אורח זו מורה שהעירה הערה גזענית,1
 19519150495780326942620934144, 26/09/2016 11:43, twitter, twitter, מישל (קמחזי) הרדי, http://twitter.com/michheltehila/statuses/780326942620934144, אנשים שנשכחו מנסים לעשות כותרות כדי להגיע שוב לתודעה שלנו .למה אנחנו מטומטמים ומשתפים פעולה?,1
 19519150495780487981782237184, 26/09/2016 10:23, twitter, twitter, TomerB70, http://twitter.com/TomerB70/statuses/780487981782237184, חה! במציאות יש יותר מטומטמים מכל בדיחה שאי פעם שמעתם https://t.co/7K8VMMsFda,1
 19519150495780679451365564416, 27/09/2016 11:04, twitter, twitter, Gaddy Sexology Guru, http://twitter.com/sexgurugaddy/statuses/780679451365564416, @orlybarlev מסתבר ש #שטייניץ בהסבריו הלא משכנעים חושב שכולנו מטומטמים ולא רק (לדבריו בלבד) שלי יחימוביץ,1
 19519150495780659069938008065, 27/09/2016 09:43, twitter, twitter, FakeEhudBarak, http://twitter.com/FakeEhudBarak/statuses/780659069938008065, @FakeEhudBarak להיות מטומטמים ובורים עד אימה  ולשנוא ולהתנגד מכל דבר שאי אפשר לקטלג לבעדנו או נגדנו,1
 19519150495780806575757860864, 27/09/2016 07:29, twitter, twitter, ערוץ 20, http://twitter.com/arutz20/statuses/780806575757860864, למי קראתם מטומטמים? המחאה הפלסטינית שהורידה את פייסבוק על הברכייםhttps://t.co/Oz2UulLPJB,1
 19519150495780726202675912704, 27/09/2016 02:10, twitter, twitter, Why not?, http://twitter.com/ExMaahal/statuses/780726202675912704, @6HeadedMonster לא קונה את תשובת הגברים מטומטמים. המאהבים שלי חכמים ומודעים למה שהם עושים!,1
 119517852435122086237, 29/09/2016 12:49, Instagram, Instagram - one.co.il, barca.il, https://www.instagram.com/p/BK8Bvm7BkjG, חבל שלא היה בפנים היה חוסך לנו ציטוטים מטומטמים על צ'אבי ועל כמה הוא הכי טוב בהיסטוריה,1
 119517856750139066625, 30/09/2016 08:52, Instagram, Instagram - koolanookahana, kim.story1, https://www.instagram.com/p/BK5Zw1zBkvA, אתם מטומטמים בן אדם שעבד כל כך הרבה בשביל ישראל ועכדיו הוא הלך וזה מה שכותבים עליו אתם צריכים להתבייש,1
 3954970176919516462, 05/10/2016 05:11, TB, YNET - עמוד הבית, שביעלקקטוס, http://www.ynet.co.il/articles/0%2c7340%2cL-4862576%2c00.html, את ממש קטנונית הא ?-ברור שמתכוונים לסרט המשך לא כולם מטומטמים כמוך<br/>,3
 295202669556465529, 05/10/2016 04:59, forum, tapuzcommuna - ישראלים בארצות הברית, naf86, http://www.tapuz.co.il/Communa/ViewmsgCommuna.asp?Communaid=11074&msgid=56465529, בנתיים הדיבייט מעניין-אני רק תוהה: האם קיין חושב שכולנו מטומטמים או חיים בלה-לה-לנד?,1
 19519150495783903583892897792, 06/10/2016 08:35, twitter, twitter, Din Ovadia, http://twitter.com/dinovadia/statuses/783903583892897792, RT @tarin6677: כבר אין לי כוח לאנשים מטומטמים שמצליחים לחדור לחיים היפים שלי כשהם בכלל לא ראויים לזה,1
 59510000578391245695554433848092741, 05/10/2016 07:54, facebook, FaceBook - עידן בויסטרו, Idan Bar, http://www.facebook.com/permalink.php?story_fbid=554433848092741&id=100005783912456, תמשיכו להביא שחקנים שלא יודעם לעבוד עמודב 400 אלך יורו  בזמן שיש לכם נוער כזה (מטומטמים),1
 3954977257289522, 07/10/2016 01:31, TB, Ynet - בריאות +, דורון, http://www.ynet.co.il/articles/0%2c7340%2cL-4863526%2c00.html, התברכת בילד אינטליגנטי  רק טמבלים צופים בכדור שזז על מסך.-וכן... רוב האוכלוסיה מטומטמים.,1
 19519150495784005635860000768, 06/10/2016 03:21, twitter, twitter, ?VI_v, http://twitter.com/5a36e48c2605402/statuses/784005635860000768, RT @taldaya: תגידו  אנחנו נראים לו מטומטמים? https://t.co/UulMbp1dId,1
 19519150495784020951520382976, 06/10/2016 04:22, twitter, twitter, ביצה קשה, http://twitter.com/HB_Egg/statuses/784020951520382976, אין אנשים מטומטמים  יש אנשים שכבר יומיים קופצים בבהלה כל פעם שהטלפון שלהם מצלצל כי הם שוכחים שהחליפו רינגטון,1
 19519150495784015903876870145, 06/10/2016 04:02, twitter, twitter, Noa?נועה, http://twitter.com/savagejolinsky/statuses/784015903876870145, בבקשה מכם אנשים  אם אתם מדברים עברית תדברו עברית ואל תנסו לקצר מילים כי אתם נשמעים מטומטמים.,1
 795z13fyrphivantfbbm04cevrqupupuxkakoo0k, 07/10/2016 02:00, Youtube, youtube, בננות, https://www.youtube.com/watch?v=l65MlRkcHpM, אתה אחד מהיוטיוברים האלה שהסרטונים שלהם מסבירים כמה שישראלים מטומטמים חח &quot;כמו שוגרזאזא&quot; LOL,1
 19519150495783761293727719424, 05/10/2016 11:10, twitter, twitter, Tzippy Yarom ??????, http://twitter.com/zpyarom/statuses/783761293727719424, @NeRosenfeld לא יודעת. לא שמעתי שיש חוק נגד טמטום.וכן  גם מטומטמים יכולים להבחר לכנסת.,1
 19519150495784694802830987264, 08/10/2016 12:59, twitter, twitter, YoC, http://twitter.com/Redhead_Yossi/statuses/784694802830987264, @Azi__ @odaskal לא בקטע פוליטי אבל לי ממש קל להאמין שכמעט חצי מהאוכלוסיה שם הם מטומטמים,1
 19519150495784686136664944640, 08/10/2016 12:25, twitter, twitter, Azi, http://twitter.com/Azi__/statuses/784686136664944640, @odaskal לא מתווכח כי לא מבין. אבל קשה לי להאמין ש 45% משלוש מאות מיליון הם מטומטמים,1
 3954987807099537, 08/10/2016 09:02, TB, Ynet - חדשות, דני, http://www.ynet.co.il/articles/0%2c7340%2cL-4863943%2c00.html, טימטום-צבא של מטומטמים<br/>נא לא לילל אחר כך כשהחיזבאלה<br/>תוקע אותנו,1
3.95499E+14, 10/10/2016 01:34, TB, גלובס online - גלובס SITE, יכולים, http://www.globes.co.il/serve/article_response/show_response.asp?StockView=false&did=1001156133&pdid=1001156133&res=7516369&title=, היזמים יכולים למכור בזול-היזמים יכולים למכור בזול הרווח הגדול נמצא אצל היזמים והמדינה  ויש מטומטמים שנופלים בפח,1
 19519150495785237990662610945, 10/10/2016 12:58, twitter, twitter, ayelet am, http://twitter.com/ayeletam/statuses/785237990662610945, אמריקאים מטומטמים. תשאירו את אובמה! באמת דחוף לכם להחליף? https://t.co/CJXH6fPtLM,1
 3954993079889519, 09/10/2016 12:46, TB, MAKO.CO.IL - MAKO - עסקים קטנים, * בצלם, http://www.mako.co.il/news-military/security-q4_2016/Article-fee9b63cb48a751004.htm?sCh=31750a2610f26110&pId=948912327, 19.  למה הרגו את המחבל לחא משפט??-מדינה של מטומטמים!חייל בן 20 יושב בכלא,1
 19519150495785063301516525568, 09/10/2016 01:24, twitter, twitter, Becky Griffin ??, http://twitter.com/dorothyofisrael/statuses/785063301516525568, ואז באים מטומטמים כמו זה שלא מאמינים למציאות ועוד מאשימים אותי. https://t.co/wZXAZSakn1,1
 19519150495785088982770184192, 09/10/2016 03:06, twitter, twitter, ביאטה ברוכוב, http://twitter.com/biat1180/statuses/785088982770184192, RT @JudgeDan48: @biat1180 @GiladDvir כן  פלסטינים מטומטמים https://t.co/k20TDU9W1O,1
 19519150495785357837643943936, 10/10/2016 08:54, twitter, twitter, איציק עץ הדר, http://twitter.com/itzsko1/statuses/785357837643943936, @JudyMozes @sahilkapur אצלנו כבר יש את המלכה הראיס ויורש העצר שבטוחים שהמדינה שייכת להם וכולם מטומטמים,1
 19519150495785395851149582336, 10/10/2016 11:25, twitter, twitter, גל זיו - Gal Ziv, http://twitter.com/kobimaklef2015/statuses/785395851149582336, @kann @yarivop מטומטמים. אתם מוכיחים עם הסרטונים האלו מיום ליום כמה עתידכם לוט בערפל.תת רמה,1
 29512042695138509, 02/10/2016 07:49, forum, askpeople-מתבגרים, אנונימית, http://www.askpeople.co.il/question/138509, הורים קשים - ילדה בדיכאון  כבר נימאס לי לחיות אין לי כיף אני בדד ורק סובלת-ההורים שלי מחליטים לי על החיים מחליטים לי על החברות חושבות שאני זונה אסור לי לדבר עם בנים (אני מסורתית) אני יוצאת הרבה עם חברות כי מרביצים לי בבית וההורים לא מרשים לי לצאת יותר מ3 שעות אני בת 17 ואני פוחדת מההורים אני לא יוצאת למועדונים לא מקללת אני ילדה טובה .שברו לי תמחשב נייד כי יצאתי לחברות משעה 16:00-20:00 ואני קונה לעצמי את המחשב נייד והפלאפון אין לי דמי כיס ואני מקבלת 20 שח על שטיפת כלים לחודש ואני קונה לעצמי פלאפון ושברו לי כבר נימאס לי לא מרשים לי חבר לא מרשים כלום מרגישה בכלא אני מחכה לגיל 18 ובורחת מהבית אני לבד בחיים קשה לי אני סבלתי המון בחיים ההורים מפדחים אותי קוראים לי זונה ליד דודים ולא מרשים לי לדבר בפלאפון בבית ובכול מקום רק איתם!! כבר נימאס לי לחיות אין לי כיף אני בדד ורק סובלת ובדיכאון! ההורים מאיימים עלי (בבקשה אל תתקשרו למשטרה) איך להתגבר ולהמשיך הלאה ?,1
 5956429474109510153859759267411, 02/10/2016 03:45, facebook, FaceBook - Itai Gutler, יהודה בצלאל, http://www.facebook.com/permalink.php?story_fbid=10153859759267411&id=642947410, תפילה לפוליטיקאים  (אבל לא רק... )אלוקי  נצור לשוני מרע ושפתותי מדבר מרמה  ולמקללי נפשי תידום ונפשי כעפר לכל תהיה (מתוך תפילת העמידה אותה אומרים בכל יום)נצור לשוני מרעכל מי שנכנס לפעילות ציבורית ובוודאי לפוליטיקה חשוף לכמויות אינסופיות של רכילויות  לשון הרע  שקרים ורמאויות. אני מתפלל לקבה מעומק הלב שיתן לי את הכח ואת התבונה לברור את הטוב מתוך הדברים הפחות טובים..ולמקללי נפשי תידום תחשבו כמה פעמים הכעיסו אתכם  שיקרו לכם  ניסו להוביל אתכם למקומות לא טובים (זה קורה בפוליטיקה) - אז פה ההפתעה הגדולה...  נפשי תידום. אתה לא מתפלל שמשהו יקרה להם  אתה מתפלל שתצליח לשתוק מולם  להתעלם מהרוע  ולהמשיך לעשות טוב אמיתי !ונפשי כעפר לכל תהיה -כשאתה משרת ציבור - אין מקום לגאווה או התנשאות  מחובתך לנסות לעזור לכולם  ללא יוצא מן הכלל...שנה טובה ומבורכת לכל בית ישראל..יהודה בצלאל with Ilana Azulai and 52 others.,1
 395496169359953462, 26/09/2016 07:13, TB, NEWS1 - חדשות פנים, שונרא, http://www.news1.co.il/BringHtmlDoc.aspx?docid=114772&subjectId=3, שמאל מזויף-שמאל אמיתי לא כותב בשגיעות כתיב מחרידות כשלךלפני שתשתלח בחכם ממך צא ולמד עבריתלגופו של ענין השמאל הוא הבוגד הניצחיכל בוגדי העם היהודי הגיעו ממחנה השלום...כל הרציחות הנוראיות שארעו בחיי היהודים החלו בדרך השמאלראה מקרה אנטלנה ורבין חביבך,1
 29512042295946026, 28/09/2016 09:42, forum, askpeople-זוגיות, אני, http://www.askpeople.co.il/question/137993, אחרי 30 שנה ומשפחה לתפארת גיליתי פרצוף של אישה והכחשה בלתי נסבלת. מה עכשיו?-ההודעה שלך מצויינת ויעילה מאוד אבל התוספת שלך על נשים שדעתן קלה לדעתי לא היתה לעניין  הרי אתה יודע טוב מאוד שגברים בוגדים באותה המידה אז איך דעתם שלהם עובדת בדיוק? היא נשארת עדיין קשה למרות זאת?אני חושב שאם כבר לרוב יותר מאתגר לגרום לאישה לבגוד  כי אישה אתה צריך לכבוש ריגשית כדי שתבגוד  כמו שאמרת  צריך לאמר לה את המילים ולתת את ההרגשה הנכונה וזה סוג של תהליך כדי שתפתח רגשות ותעשה את זה  אצל גבר זה קל יותר: מספיק משיכה ואישה מינית שתחתור למגע ותהיה קצת אגרסיבית ורבים וטובים יפלו  כיבוש פיזי הוא הרבה יותר קל מריגשי.בשורה התחתונה שני המינים בוגדים באופן כמעט שווה אז אין צורך להגרר לשנאת נשים פה אחרי ההודעה המצוינת שלך.,1
 3954966855009518, 28/09/2016 09:50, TB, YNET - עמוד הבית, מבין עניין, http://www.ynet.co.il/articles/0%2c7340%2cL-4861032%2c00.html, מה קרה? בנט וביבי שקראו לפרס בוגד אוסלו-לא כולם נוהרים גזענים שקונים את ההפכפכות שלכם,1
 2957395181312101, 06/10/2016 11:38, forum, tapuz - אהבה ורומנטיקה, gil_35, http://www.tapuz.co.il/Forums2008/ViewMsg.aspx?ForumId=214&MessageId=181312101, תודה. מילים מרגשות ונוגעות...- אני משאיר חלק בתוכי באותה האהבה וכן  את התום והתמימות שנעלמים אצל הרוב עם השנים ונשארים עם החברות  גידול הילדים היציאה מדי פעם למסעדות וטיפוח הקשר וכאשר בעצם ברוב הזמן סתם רובצים בבית ומסתכלים בתוכניות בטלוויזה. כל אחד ואחת בתוכניות האהובות עליו... (ולהבדיל ) בעקבות אותה אהבה שאני קורה לה יותר אמונה יש לי מין האלוהים שלי שתמיד אפשר לפנות במחשבות לרגעי האושר והצער. אני לא צריך לראות אותו  אותה  ולמעשה אם חושבים על הביישנות בזה שאפגוש אותה פעם ואני תמיד מפחד שזה יקרה לי פעם  ( הפוך מרוב הבעלים שחושבים שהמאהב רוצה דוקא להיפגש עם האישה... ) שזה יקלל...  זה דומה ליראת הדתיים את האלוהים. ובכלל אם חושבים על זה בגדול  בגלל זה כל בן אדם צריך מישהו להאמין בו  אם זה פסל בעמים אחרים ועד האלוהים הלא נראה אצלנו. (אבל) אני כבר גדול וכמו שפעם בתחילת ה 80 שלחתי לה פרחים ומכתבים בעילום שם( דא המכתבים לא היו כל כך מכתבי אהבה אלא הפילוסופיה שלי על החיים ) והייתי ממש חסר ניסיון בזה  הפעם אמרתי לעצמי שזה יהיה ישיר ובלי התחמקויות. באם קראת את הכל אז הבטחתי שעד גיל 60 אפגוש אותה ויהיה מה. והכוונה שאגיע אליה  אדפוק בדלת ואגיד לה שלום  אפילו אם היא אולי תגרש אותי בתחילה... . יש לי עוד 8 שנים והספירה יורדת... ואולי זה יקרה לפני  במקרה ובלי כוונה.,1
 19519150495782276864052195328, 01/10/2016 08:51, twitter, twitter, וונצ'ה, http://twitter.com/vancha5/statuses/782276864052195328, @FakepurpleInk יגיע יגיע  זו השנה שמתאהבים במקצוע כמו טינאייג'רית מטומטמת וחולמנית  לפחות אצלי היה ככה :),1
 19519150495782471174622154758, 02/10/2016 09:44, twitter, twitter, דני, http://twitter.com/daniefrati/statuses/782471174622154758, @amitvrub פחות מתוחכם מכל אפליקציה מטומטמת בימינו. אוסטררייך זה הרייך המזרחי? או שאני טועה באיות?,1
 19519150495782480609272799232, 02/10/2016 10:21, twitter, twitter, Little Prince, http://twitter.com/princemizi/statuses/782480609272799232, @princemizi יש לי ריח של בית חולים ושום כוונה להגיע לעבודה באף שלב. פאק יורסלף  מטומטמת.,1
 19519150495782511625748250626, 02/10/2016 12:24, twitter, twitter, Lorin Binny, http://twitter.com/BinnyLorin/statuses/782511625748250626, @__Stav נראה לך???????? את יודעת על מי זה מטומטמת,1
 19519150495782223022254125056, 01/10/2016 05:17, twitter, twitter, Oriya Levi, http://twitter.com/oriyalvi/statuses/782223022254125056, אין יותר מטומטמת מקורל שמוצאת מפתח ברחוב וזורקת אותו לתוך חלון של בית @koral109 ????,3
 29516653495169609833, 30/09/2016 04:19, forum, fxp-פופ ו-RnB, Killer Love, http://www.fxp.co.il/showthread.php?t=17664275&p=169609833#post169609833, אתם חייבים לראות את הסדרה החדשה מטומטמת-ראיתי אתמול פרסומת על זהאני אראה וגם הסדרה השניה ההעיקרון נראית טוב,1
 29516653495169610112, 30/09/2016 04:29, forum, fxp-פופ ו-RnB, Wamables, http://www.fxp.co.il/showthread.php?t=17664275&p=169610112#post169610112, אתם חייבים לראות את הסדרה החדשה מטומטמת-אני רואה עכשיו תנוחי עם מלכות חיי אוולין הגואל וחנוש לאסלו,1
 29516653495169640970, 01/10/2016 08:24, forum, fxp-פופ ו-RnB, דריזי_דרייק, http://www.fxp.co.il/showthread.php?t=17664275&p=169640970#post169640970, אתם חייבים לראות את הסדרה החדשה מטומטמת-אפרופו סדרות ישראליות מישהו פה ראה התאגד? אם כן איך זה?,1
 19519150495782691309781999616, 03/10/2016 12:18, twitter, twitter, Hadar Toledano, http://twitter.com/HadarToledano/statuses/782691309781999616, סימנתי כ'אהבתי' סרטון @YouTube https://t.co/h5rjWXlHP5 מטומטמת - פרק 2 המלא,1
 19519150495782645659002347521, 02/10/2016 09:17, twitter, twitter, Jortini ADDICTED, http://twitter.com/lotemstoessel/statuses/782645659002347521, @darkopelioff למה היא כזאת מטומטמת בסרט למה? וגם בלי לברר כלום פשוט בורחת לקצה השני של העולם.,1
 19519150495783352191398666240, 04/10/2016 08:04, twitter, twitter, לירון בכר, http://twitter.com/lironb1976/statuses/783352191398666240, @liorsaada @head_tennis @MariaSharapova למה מטומטמת?הד ומריה הולכים יחד מתחילת הקריירה שלה!,1
 19519150495780509181585612800, 26/09/2016 11:47, twitter, twitter, Adi Zarbi, http://twitter.com/adi_zarbi/statuses/780509181585612800, @S_Inbar חחחחחחחחחחחחחחחחחח איזה מטומטמת את. אני רוצה רק אוכל!!!!,3
 19519150495780439139963600896, 26/09/2016 07:09, twitter, twitter, שולי מהשולה, http://twitter.com/drormiler/statuses/780439139963600896, השטייניץ כרגע קרא ל @Syechimovich מטומטמת ב @GLZRadio   האם זה קשור לכביסה מלוכלכת?,1
2.95818E+14, 27/09/2016 01:58, forum, trading4living-חדשות שוק ההון, Bizportal, http://www.trading4living.com/vb/showpost.php?s=d38997c64624c77a49b2e2bbaa7e7347&p=771370&postcount=1, שטייניץ נגד יחימוביץ': האם כינה אותה מטומטמת בעקבות הסכם הגז עם ירדן?-המשך...,1
 29516666995169491989, 26/09/2016 12:08, forum, fxp-סדרות ישראליות - כללי, itzikma30, http://www.fxp.co.il/showthread.php?t=17639015&p=169491989#post169491989, מטומטמת - עוד מישהו ראה את הפרק הראשון חוץ ממני?-מתי זה משודר בערוץ 3?,1
 19519150495780665577425793024, 27/09/2016 10:09, twitter, twitter, מבזקון - חדשות, http://twitter.com/MivzakonApp/statuses/780665577425793024, דה-מרקר: האם שטייניץ כינה את שלי יחימוביץ' מטומטמת? https://t.co/G8NUvvPNbw,1
 19519150495780669369844133888, 27/09/2016 10:24, twitter, twitter, מבזקון - חדשות, http://twitter.com/MivzakonApp/statuses/780669369844133888, רוטר: האם שטייניץ כינה את שלי יחימוביץ' מטומטמת? https://t.co/NMTYAf9GWm,1
 5951572220966356548951828682944043681, 27/09/2016 10:23, facebook, FaceBook - עדכונים מצייצים, עדכונים מצייצים, http://www.facebook.com/permalink.php?story_fbid=1828682944043681&id=1572220966356548, RT @RotterNet: האם שטייניץ כינה את שלי יחימוביץ' מטומטמת? https://t.co/6XGEcrzWi7,1
 19519150495780802620038479874, 27/09/2016 07:13, twitter, twitter, לא_ראוי_לפרסום, http://twitter.com/Notworth_pub/statuses/780802620038479874, נמצאה הנהגת הכי מטומטמת בישראל. לראות עד הסוף... https://t.co/GDMdQM4HLz,1
 19519150495780598140151992320, 27/09/2016 05:41, twitter, twitter, Zohar Israel, http://twitter.com/israzohar/statuses/780598140151992320, כל מי שיש לו שכל לא יכול לחשוב שטראמפ מסוגל להיות נשיא. אבל אמריקה אומה מטומטמת,1
 795z13cdzlicnj3ixyr004celiy4mnzy5hj2nw0k, 27/09/2016 12:36, Youtube, youtube, arktana, https://www.youtube.com/watch?v=ji_UZuseuEg, האשלי הזאת מעצבנת. ו...כ&quot;כ מטומטמת...,1
 3954965212669522, 28/09/2016 07:41, TB, גלובס online - גלובס SITE, דן בלייר, http://www.globes.co.il/serve/article_response/show_response.asp?StockView=false&did=1001154846&pdid=1001154846&res=7499893&title=, שכחת לכתוב שאת גם מגיבה ללא-שכחת לכתוב שאת גם מגיבה ללא שכל  מטומטמת עלובת נפש..,3
 19519150495780729515874058240, 27/09/2016 02:23, twitter, twitter, Avinoam, http://twitter.com/Avinoam_Y/statuses/780729515874058240, @zelokova תפסיקי לקרוא לעצמך מטומטמת מוזיקלית!!! זה גורם לי ולאחרים להרגיש ממש סתומים ובורים!,1
 19519150495780747320711413760, 27/09/2016 03:34, twitter, twitter, gaya, http://twitter.com/bathorygore/statuses/780747320711413760, @deeayoubeer ג'ניפר לואיס מטומטמת אבל זכותה להביע דעה פוליטית כל עוד זה נעשה בצורה מכבדת ולא שוטפת מוח,1
 29560795181289023, 28/09/2016 04:45, forum, tapuz - מניות ואופציות מעו``ף, מזכירתו ורת עם הקו, http://www.tapuz.co.il/Forums2008/ViewMsg.aspx?ForumId=867&MessageId=181289023, כל פעם שביזפורטל ההזויים מנסים להביא את השוק לאדום אני מחשבת-ווינגרדיום לביוסהומראה להם מאיפהולאן!הנרי - מטומטמת,1
 59514275442789510210672364831761, 26/09/2016 08:41, facebook, FaceBook - Bianca Bat Haim, Bianca Bat Haim, http://www.facebook.com/permalink.php?story_fbid=10210672364831761&id=1427544278, אני מזועזעת ובהלם תרבות .גועל נפש .ילדה מטומטמת  מה זה האמירה המפגרת הזאת !!,3
